,href,address,price,space
2800,https://www.immobiliare.it/67695059-Affitto-Appartamento-via-Morigi-Milano.html,"via Morigi, Carrobbio, Milano",5833,250
2801,https://www.immobiliare.it/67693975-Affitto-Bilocale-piazza-Aspromonte-Milano.html,"piazza Aspromonte, Città Studi, Milano",900,60
2802,https://www.immobiliare.it/67693483-Affitto-Monolocale-piazza-Aspromonte-Milano.html,"piazza Aspromonte, Città Studi, Milano",650,30
2803,https://www.immobiliare.it/67693659-Affitto-Bilocale-viale-Monza-Milano.html,"viale Monza, Pasteur, Milano",850,70
2804,https://www.immobiliare.it/67699925-Affitto-Trilocale-piazza-Aspromonte-43-Milano.html,"piazza Aspromonte 43, Città Studi, Milano",1350,85
2805,https://www.immobiliare.it/67692013-Affitto-Trilocale-via-Ciro-Menotti-4-Milano.html,"via Ciro Menotti 4, Indipendenza, Milano",1150,85
2806,https://www.immobiliare.it/67698533-Affitto-Trilocale-piazza-Aspromonte-43-Milano.html,"piazza Aspromonte 43, Città Studi, Milano",1350,85
2807,https://www.immobiliare.it/67693159-Affitto-Monolocale-via-Intra-Milano.html,"via Intra, Maggiolina, Milano",600,25
2808,https://www.immobiliare.it/67688997-Affitto-Trilocale-Alzaia-Naviglio-Pavese-Milano.html,"Alzaia Naviglio Pavese, Cantalupa - San Paolo, Milano",884,80
2809,https://www.immobiliare.it/67690001-Affitto-Bilocale-nuovo-secondo-piano-Milano.html,"nuovo, secondo piano, Turati, Milano",2050,55
2810,https://www.immobiliare.it/67698425-Affitto-Monolocale-piazza-Aspromonte-Milano.html,"piazza Aspromonte, Città Studi, Milano",650,30
2811,https://www.immobiliare.it/67678465-Affitto-Bilocale-viale-Giovanni-da-Cermenate-80-Milano.html,"viale Giovanni da Cermenate 80, Cermenate - Abbiategrasso, Milano",1000,55
2812,https://www.immobiliare.it/67691225-Affitto-Bilocale-viale-Gran-Sasso-7-Milano.html,"viale Gran Sasso 7, Città Studi, Milano",800,60
2813,https://www.immobiliare.it/67693021-Affitto-Trilocale-piazza-Aspromonte-43-Milano.html,"piazza Aspromonte 43, Città Studi, Milano",1280,85
2814,https://www.immobiliare.it/67692071-Affitto-Quadrilocale-piazza-Aspromonte-51-Milano.html,"piazza Aspromonte 51, Città Studi, Milano",1700,120
2815,https://www.immobiliare.it/67692945-Affitto-Monolocale-piazza-Aspromonte-51-Milano.html,"piazza Aspromonte 51, Città Studi, Milano",650,30
2816,https://www.immobiliare.it/67690317-Affitto-Trilocale-via-Ciro-Menotti-4-Milano.html,"via Ciro Menotti 4, Indipendenza, Milano",1380,85
2817,https://www.immobiliare.it/67691023-Affitto-Bilocale-piazza-Aspromonte-51-Milano.html,"piazza Aspromonte 51, Città Studi, Milano",900,60
2818,https://www.immobiliare.it/67692399-Affitto-Quadrilocale-piazza-Aspromonte-51-Milano.html,"piazza Aspromonte 51, Città Studi, Milano",1750,120
2819,https://www.immobiliare.it/67690479-Affitto-Trilocale-piazza-Aspromonte-43-Milano.html,"piazza Aspromonte 43, Città Studi, Milano",1350,85
2820,https://www.immobiliare.it/67677853-Affitto-Appartamento-via-Lodovico-Mancini-Milano.html,"via Lodovico Mancini, Piave - Tricolore, Milano",1850,160
2821,https://www.immobiliare.it/67677851-Affitto-Trilocale-Conca-Del-Naviglio-Milano.html,"Conca Del Naviglio, Corso Genova, Milano",1800,120
2822,https://www.immobiliare.it/67680455-Affitto-Quadrilocale-via-Fontana-Milano.html,"via Fontana, Guastalla, Milano",2500,140
2823,https://www.immobiliare.it/67678073-Affitto-Appartamento-largo-Zandonai-Milano.html,"largo Zandonai, Pagano, Milano",4166,270
2824,https://www.immobiliare.it/67679513-Affitto-Bilocale-via-Bordighera-22-Milano.html,"via Bordighera, 22, Famagosta, Milano",1050,50
2825,https://www.immobiliare.it/67678101-Affitto-Appartamento-via-Gustavo-Modena-Milano.html,"via Gustavo Modena, Indipendenza, Milano",2000,130
2826,https://www.immobiliare.it/67662239-Affitto-Bilocale-viale-Berengario-Milano.html,"viale Berengario, Monte Rosa - Lotto, Milano",1250,65
2827,https://www.immobiliare.it/67661501-Affitto-Bilocale-via-Bartolomeo-Panizza-Milano.html,"via Bartolomeo Panizza, Vercelli - Wagner, Milano",1600,75
2828,https://www.immobiliare.it/67661005-Affitto-Bilocale-via-Emilio-Cornalia-2-Milano.html,"via Emilio Cornalia 2, Melchiorre Gioia, Milano",1430,65
2829,https://www.immobiliare.it/67671369-Affitto-Bilocale-via-Pietro-Colletta-Milano.html,"via Pietro Colletta, Porta Romana - Medaglie d'Oro, Milano",900,50
2830,https://www.immobiliare.it/67667255-Affitto-Bilocale-via-Machiavelli-Milano.html,"via Machiavelli, Arco della Pace, Milano",1200,58
2831,https://www.immobiliare.it/67664381-Affitto-Monolocale-via-Pietro-Colletta-Milano.html,"via Pietro Colletta, Porta Romana - Medaglie d'Oro, Milano",650,35
2832,https://www.immobiliare.it/67667227-Affitto-Bilocale-via-Pietro-Colletta-Milano.html,"via Pietro Colletta, Porta Romana - Medaglie d'Oro, Milano",900,60
2833,https://www.immobiliare.it/67665189-Affitto-Monolocale-corso-San-Gottardo-14-Milano.html,"corso San Gottardo 14, Ascanio Sforza, Milano",750,38
2834,https://www.immobiliare.it/67666595-Affitto-Bilocale-via-Festa-Del-Perdono-Milano.html,"via Festa Del Perdono, Missori, Milano",1870,116
2835,https://www.immobiliare.it/67667273-Affitto-Bilocale-piazza-Borromeo-Milano.html,"piazza Borromeo, Carrobbio, Milano",2000,109
2836,https://www.immobiliare.it/67656967-Affitto-Bilocale-via-Alserio-Milano.html,"via Alserio, Zara, Milano",1100,50
2837,https://www.immobiliare.it/67671385-Affitto-Bilocale-via-delle-Forze-Armate-Milano.html,"via delle Forze Armate, Gambara, Milano",1200,40
2838,https://www.immobiliare.it/67667133-Affitto-Bilocale-via-Gallarate-Milano.html,"via Gallarate, Gallaratese, Milano",880,80
2839,https://www.immobiliare.it/67664031-Affitto-Bilocale-via-torino-34-Milano.html,"via torino 34, Carrobbio, Milano",1550,90
2840,https://www.immobiliare.it/67665539-Affitto-Bilocale-ottimo-stato-terzo-piano-Milano.html,"ottimo stato, terzo piano, Missori, Milano",1400,60
2841,https://www.immobiliare.it/67663725-Affitto-Bilocale-via-Santa-Sofia-Milano.html,"via Santa Sofia, Missori, Milano",1400,60
2842,https://www.immobiliare.it/67663595-Affitto-Bilocale-via-Pietro-Calvi-11-Milano.html,"via Pietro Calvi 11, Piave - Tricolore, Milano",1980,70
2843,https://www.immobiliare.it/67657803-Affitto-Trilocale-via-Washington-Milano.html,"via Washington, Washington, Milano",1500,110
2844,https://www.immobiliare.it/67670509-Affitto-Trilocale-piazza-Cordusio-Milano.html,"piazza Cordusio, Duomo, Milano",3000,120
2845,https://www.immobiliare.it/67659099-Affitto-Trilocale-ottimo-stato-piano-terra-Milano.html,"ottimo stato, piano terra, Palestro, Milano",1750,101
2846,https://www.immobiliare.it/67662105-Affitto-Trilocale-via-Giorgio-De-Chirico-3-Milano.html,"via Giorgio De Chirico 3, Trenno, Milano",950,80
2847,https://www.immobiliare.it/67666481-Affitto-Trilocale-via-dell-Annunciata-Milano.html,"via dell'Annunciata, Brera, Milano",3500,130
2848,https://www.immobiliare.it/67666899-Affitto-Trilocale-via-Alessandro-Arnaboldi-10-Milano.html,"via Alessandro Arnaboldi 10, Certosa, Milano",1170,85
2849,https://www.immobiliare.it/67662233-Affitto-Bilocale-via-ripamonti-Milano.html,"via ripamonti, Ripamonti, Milano",800,65
2850,https://www.immobiliare.it/67667303-Affitto-Bilocale-viale-Coni-Zugna-Milano.html,"viale Coni Zugna, Navigli - Darsena, Milano",1000,60
2851,https://www.immobiliare.it/67671515-Affitto-Bilocale-via-Melchiorre-Gioia-Milano.html,"via Melchiorre Gioia, Porta Nuova, Milano",1400,95
2852,https://www.immobiliare.it/67668459-Affitto-Monolocale-via-Scialoia-11-Milano.html,"via Scialoia, 11, Affori, Milano",620,40
2853,https://www.immobiliare.it/67657893-Affitto-Quadrilocale-ottimo-stato-ultimo-piano-Milano.html,"ottimo stato, ultimo piano, Casoretto, Milano",1600,120
2854,https://www.immobiliare.it/67662249-Affitto-Bilocale-piazza-piazza-Bruzzano-Milano.html,"piazza piazza Bruzzano, Bruzzano, Milano",500,40
2855,https://www.immobiliare.it/67649965-Affitto-Bilocale-via-San-Vittore-Milano.html,"via San Vittore, Sant'Ambrogio, Milano",1300,50
2856,https://www.immobiliare.it/67632511-Affitto-Bilocale-via-Calatafimi-Milano.html,"via Calatafimi, Ticinese, Milano",3000,95
2857,https://www.immobiliare.it/67641333-Affitto-Bilocale-piazza-Sicilia-Milano.html,"piazza Sicilia, Frua, Milano",1167,66
2858,https://www.immobiliare.it/67640369-Affitto-Trilocale-via-Vittoria-Colonna-Milano.html,"via Vittoria Colonna, De Angeli, Milano",2000,100
2859,https://www.immobiliare.it/67648405-Affitto-Monolocale-via-Pietro-Colletta-Milano.html,"via Pietro Colletta, Porta Romana - Medaglie d'Oro, Milano",650,35
2860,https://www.immobiliare.it/67635645-Affitto-Appartamento-via-Benedetto-Marcello-Milano.html,"via Benedetto Marcello, Buenos Aires, Milano",2917,195
2861,https://www.immobiliare.it/67642465-Affitto-Bilocale-via-Piranesi-9-Milano.html,"via Piranesi 9, Porta Vittoria, Milano",1350,65
2862,https://www.immobiliare.it/67635625-Affitto-Bilocale-via-Arco-Milano.html,"via Arco, Cadorna - Castello, Milano",4167,100
2863,https://www.immobiliare.it/67644853-Affitto-Trilocale-via-Santa-Maria-Segreta-6-Milano.html,"via Santa Maria Segreta 6, Duomo, Milano",3250,140
2864,https://www.immobiliare.it/67638063-Affitto-Bilocale-via-Pantano-5-Milano.html,"via Pantano 5, Missori, Milano",2000,80
2865,https://www.immobiliare.it/67648709-Affitto-Bilocale-via-Garofalo-Milano.html,"via Garofalo, Città Studi, Milano",900,78
2866,https://www.immobiliare.it/67638287-Affitto-Attico-Mansarda-via-Vincenzo-Foppa-Milano.html,"/ Mansarda via Vincenzo Foppa, Solari, Milano",1400,70
2867,https://www.immobiliare.it/67646173-Affitto-Appartamento-via-Andrea-Appiani-19-Milano.html,"via Andrea Appiani 19, Porta Nuova, Milano",9167,390
2868,https://www.immobiliare.it/67634299-Affitto-Bilocale-corso-Giuseppe-Garibaldi-Milano.html,"corso Giuseppe Garibaldi, Moscova, Milano",2300,60
2869,https://www.immobiliare.it/67645823-Affitto-Bilocale-via-Monte-Velino-Milano.html,"via Monte Velino, Molise - Cuoco, Milano",750,50
2870,https://www.immobiliare.it/67644147-Affitto-Monolocale-via-Francesco-De-Sanctis-Milano.html,"via Francesco De Sanctis, Cermenate - Abbiategrasso, Milano",550,25
2871,https://www.immobiliare.it/67646283-Affitto-Trilocale-via-Ippodromo-Milano.html,"via Ippodromo, Trenno, Milano",1000,66
2872,https://www.immobiliare.it/67648421-Affitto-Bilocale-via-Mecenate-Milano.html,"via Mecenate, Viale Ungheria - Mecenate, Milano",900,70
2873,https://www.immobiliare.it/67621849-Affitto-Monolocale-via-Giacomo-Zanella-59-Milano.html,"via Giacomo Zanella 59, Agonne - Corsica, Milano",750,35
2874,https://www.immobiliare.it/67616511-Affitto-Appartamento-via-Alerami-Milano.html,"via Alerami, San Siro, Milano",1966,200
2875,https://www.immobiliare.it/67613325-Affitto-Quadrilocale-via-Cusani-Milano.html,"via Cusani, Duomo, Milano",3170,140
2876,https://www.immobiliare.it/67627803-Affitto-Bilocale-corso-corso-di-Porta-Romana-72-Milano.html,"corso corso di Porta Romana 72, Quadronno - Crocetta, Milano",1150,46
2877,https://www.immobiliare.it/67627067-Affitto-Appartamento-piazza-della-Conciliazione-Milano.html,"piazza della Conciliazione, Vincenzo Monti, Milano",4500,260
2878,https://www.immobiliare.it/67617499-Affitto-Bilocale-ottimo-stato-ultimo-piano-Milano.html,"ottimo stato, ultimo piano, Ripamonti, Milano",700,38
2879,https://www.immobiliare.it/67628639-Affitto-Bilocale-corso-di-Porta-Vittoria-Milano.html,"corso di Porta Vittoria, Guastalla, Milano",1650,70
2880,https://www.immobiliare.it/67621893-Affitto-Quadrilocale-viale-Premuda-Milano.html,"viale Premuda, Piave - Tricolore, Milano",2000,134
2881,https://www.immobiliare.it/67615319-Affitto-Bilocale-via-Vincenzo-Monti-Milano.html,"via Vincenzo Monti, Vincenzo Monti, Milano",1500,90
2882,https://www.immobiliare.it/67623247-Affitto-Appartamento-via-Correggio-Milano.html,"via Correggio, Amendola - Buonarroti, Milano",4250,220
2883,https://www.immobiliare.it/67620133-Affitto-Bilocale-via-Giuseppe-Ripamonti-194-Milano.html,"via Giuseppe Ripamonti 194, Vigentino - Fatima, Milano",680,50
2884,https://www.immobiliare.it/67616205-Affitto-Bilocale-via-Ottavio-Rinuccini-3-Milano.html,"via Ottavio Rinuccini 3, Rovereto, Milano",800,40
2885,https://www.immobiliare.it/67627853-Affitto-Bilocale-via-volta-Milano.html,"via volta, Moscova, Milano",2000,70
2886,https://www.immobiliare.it/67626733-Affitto-Quadrilocale-via-Giovanni-Pascoli-60-Milano.html,"via Giovanni Pascoli 60, Città Studi, Milano",1550,156
2887,https://www.immobiliare.it/67617853-Affitto-Trilocale-via-Giacomo-Puccini-3-Milano.html,"via Giacomo Puccini 3, Cadorna - Castello, Milano",3270,160
2888,https://www.immobiliare.it/67619347-Affitto-Appartamento-via-Giacomo-Puccini-3-Milano.html,"via Giacomo Puccini 3, Cadorna - Castello, Milano",3600,185
2889,https://www.immobiliare.it/67629057-Affitto-Bilocale-viale-BIANCA-MARIA-Milano.html,"viale BIANCA MARIA, Piave - Tricolore, Milano",1930,90
2890,https://www.immobiliare.it/67619531-Affitto-Trilocale-buono-stato-terzo-piano-Milano.html,"buono stato, terzo piano, Cermenate - Abbiategrasso, Milano",1500,90
2891,https://www.immobiliare.it/67619435-Affitto-Trilocale-piazza-Napoli-Ad-Milano.html,"piazza Napoli Ad, Piazza Napoli, Milano",1900,100
2892,https://www.immobiliare.it/67622673-Affitto-Monolocale-piazza-della-Trivulziana-3-Milano.html,"piazza della Trivulziana 3, Bicocca, Milano",600,37
2893,https://www.immobiliare.it/67629539-Affitto-Appartamento-via-del-Torchio-1-Milano.html,"via del Torchio 1, Carrobbio, Milano",5500,300
2894,https://www.immobiliare.it/67625441-Affitto-Quadrilocale-piazzale-Giulio-Cesare-Milano.html,"piazzale Giulio Cesare, City Life, Milano",4200,180
2895,https://www.immobiliare.it/67629289-Affitto-Monolocale-piazza-TRIVULZIANA-Milano.html,"piazza TRIVULZIANA, Bicocca, Milano",600,36
2896,https://www.immobiliare.it/67616209-Affitto-Appartamento-via-Pinerolo-Milano.html,"via Pinerolo, Figino, Milano",5000,300
2897,https://www.immobiliare.it/67621753-Affitto-Bilocale-corso-Garibaldi-60-Milano.html,"corso Garibaldi 60, Moscova, Milano",1300,50
2898,https://www.immobiliare.it/67620295-Affitto-Trilocale-Porta-Genova-Ad-Milano.html,"Porta Genova Ad, Navigli - Darsena, Milano",2000,80
2899,https://www.immobiliare.it/67629065-Affitto-Monolocale-via-FRANCESCO-MELZI-D-ERIL-Milano.html,"via FRANCESCO MELZI D'ERIL, Arco della Pace, Milano",1000,25
2900,https://www.immobiliare.it/67618379-Affitto-Quadrilocale-via-Comacchio-Milano.html,"via Comacchio, Corvetto, Milano",1600,110
2901,https://www.immobiliare.it/67615043-Affitto-Bilocale-settimo-piano-Milano.html,"settimo piano, Martini - Insubria, Milano",960,67
2902,https://www.immobiliare.it/67627857-Affitto-Bilocale-corso-MAGENTA-Milano.html,"corso MAGENTA, Sant'Ambrogio, Milano",1000,40
2903,https://www.immobiliare.it/67610637-Affitto-Quadrilocale-via-Ruggero-Di-Lauria-12-b-Milano.html,"via Ruggero Di Lauria 12-b, 12-b, Sempione, Milano",1400,112
2904,https://www.immobiliare.it/67629689-Affitto-Bilocale-via-BELLEZZA-Milano.html,"via BELLEZZA, Bocconi, Milano",1000,32
2905,https://www.immobiliare.it/67610477-Affitto-Bilocale-via-Ornato-Milano.html,"via Ornato, Niguarda, Milano",799,55
2906,https://www.immobiliare.it/67607533-Affitto-Trilocale-piazza-V-Giornate-Milano.html,"piazza V Giornate, Guastalla, Milano",2415,150
2907,https://www.immobiliare.it/67596401-Affitto-Monolocale-viale-Sarca-Milano.html,"viale Sarca, Bicocca, Milano",650,55
2908,https://www.immobiliare.it/67606691-Affitto-Bilocale-via-Giuseppe-Ripamonti-194-Milano.html,"via Giuseppe Ripamonti 194, Vigentino - Fatima, Milano",680,50
2909,https://www.immobiliare.it/67596325-Affitto-Trilocale-via-dei-ciclamini-37-Milano.html,"via dei ciclamini, 37, Primaticcio, Milano",1500,115
2910,https://www.immobiliare.it/67588799-Affitto-Bilocale-via-Emilio-Motta-4-Milano.html,"via Emilio Motta, 4, Vercelli - Wagner, Milano",1600,70
2911,https://www.immobiliare.it/67606453-Affitto-Monolocale-via-Pallavicino-adiacente-Milano.html,"via Pallavicino adiacente, Pagano, Milano",1000,50
2912,https://www.immobiliare.it/67602441-Affitto-Bilocale-viale-Corsica-73-Milano.html,"viale Corsica, 73, Agonne - Corsica, Milano",1000,70
2913,https://www.immobiliare.it/67594451-Affitto-Bilocale-via-via-Garigliano-3-Milano.html,"via via Garigliano 3, Isola, Milano",950,55
2914,https://www.immobiliare.it/67591599-Affitto-Bilocale-corso-porta-vigentina-Milano.html,"corso porta vigentina, Quadronno - Crocetta, Milano",1300,87
2915,https://www.immobiliare.it/67603637-Affitto-Appartamento-via-Cappuccio-adiacenze-Milano.html,"via Cappuccio adiacenze, Sant'Ambrogio, Milano",5833,260
2916,https://www.immobiliare.it/67607363-Affitto-Trilocale-corso-di-Porta-Romana-131-Milano.html,"corso di Porta Romana 131, Quadronno - Crocetta, Milano",1833,80
2917,https://www.immobiliare.it/67597569-Affitto-Trilocale-via-Padova-253-Milano.html,"via Padova 253, Crescenzago, Milano",600,80
2918,https://www.immobiliare.it/67596513-Affitto-Quadrilocale-via-Paolo-Sarpi-44-Milano.html,"via Paolo Sarpi 44, Paolo Sarpi, Milano",2250,130
2919,https://www.immobiliare.it/67592479-Affitto-Monolocale-via-Giovanni-Antonio-Amadeo-Milano.html,"via Giovanni Antonio Amadeo, Ortica, Milano",600,40
2920,https://www.immobiliare.it/67600989-Affitto-Bilocale-ottimo-stato-ultimo-piano-Milano.html,"ottimo stato, ultimo piano, Pagano, Milano",1300,55
2921,https://www.immobiliare.it/67604635-Affitto-Bilocale-via-Monte-Velino-Milano.html,"via Monte Velino, Molise - Cuoco, Milano",750,50
2922,https://www.immobiliare.it/67605253-Affitto-Bilocale-via-Flumendosa-Milano.html,"via Flumendosa, Crescenzago, Milano",750,55
2923,https://www.immobiliare.it/67606317-Affitto-Trilocale-via-Rosalba-Carriera-Milano.html,"via Rosalba Carriera, Giambellino, Milano",900,85
2924,https://www.immobiliare.it/67606105-Affitto-Monolocale-via-Abetone-14-Milano.html,"via Abetone 14, Molise - Cuoco, Milano",480,20
2925,https://www.immobiliare.it/67588529-Affitto-Trilocale-via-Bergamo-1-Milano.html,"via Bergamo, 1, Montenero, Milano",880,60
2926,https://www.immobiliare.it/67603973-Affitto-Bilocale-via-FANFULLA-DA-LODI-Milano.html,"via FANFULLA DA LODI, Parco Trotter, Milano",850,55
2927,https://www.immobiliare.it/67599873-Affitto-Monolocale-via-CARLO-MAROCCHETTI-Milano.html,"via CARLO MAROCCHETTI, Corvetto, Milano",670,25
2928,https://www.immobiliare.it/67591295-Affitto-Appartamento-buono-stato-terzo-piano-Milano.html,"buono stato, terzo piano, Vincenzo Monti, Milano",7300,300
2929,https://www.immobiliare.it/67577123-Affitto-Appartamento-via-Rovani-Milano.html,"via Rovani, Vincenzo Monti, Milano",5640,218
2930,https://www.immobiliare.it/67585259-Affitto-Monolocale-via-PAISIELLO-Milano.html,"via PAISIELLO, Città Studi, Milano",600,25
2931,https://www.immobiliare.it/67582457-Affitto-Bilocale-via-Soresina-Milano.html,"via Soresina, Vercelli - Wagner, Milano",1200,70
2932,https://www.immobiliare.it/67578899-Affitto-Bilocale-via-Giulio-Uberti-Milano.html,"via Giulio Uberti, Indipendenza, Milano",900,58
2933,https://www.immobiliare.it/67572487-Affitto-Trilocale-via-Evangelista-Torricelli-Milano.html,"via Evangelista Torricelli, Ascanio Sforza, Milano",1000,85
2934,https://www.immobiliare.it/67584363-Affitto-Bilocale-via-Garigliano-3-Milano.html,"via Garigliano 3, Isola, Milano",1100,55
2935,https://www.immobiliare.it/67579721-Affitto-Monolocale-via-Aristotele-11-Milano.html,"via Aristotele 11, Gorla, Milano",650,40
2936,https://www.immobiliare.it/67577037-Affitto-Trilocale-buono-stato-secondo-piano-Milano.html,"buono stato, secondo piano, Viale Ungheria - Mecenate, Milano",950,115
2937,https://www.immobiliare.it/67574357-Affitto-Bilocale-viale-Famagosta-Milano.html,"viale Famagosta, Famagosta, Milano",880,65
2938,https://www.immobiliare.it/67582753-Affitto-Trilocale-viale-Fulvio-Testi-216-Milano.html,"viale Fulvio Testi 216, Bicocca, Milano",1000,100
2939,https://www.immobiliare.it/67578559-Affitto-Trilocale-via-Ripamonti-Milano.html,"via Ripamonti, Vigentino - Fatima, Milano",1200,70
2940,https://www.immobiliare.it/67572459-Affitto-Bilocale-via-Maurizio-Gonzaga-5-Milano.html,"via Maurizio Gonzaga 5, Duomo, Milano",1500,51
2941,https://www.immobiliare.it/67580589-Affitto-Bilocale-via-San-Martino-Milano.html,"via San Martino, Ticinese, Milano",1100,50
2942,https://www.immobiliare.it/67573619-Affitto-Bilocale-corso-Lodi-Milano.html,"corso Lodi, Porta Romana - Medaglie d'Oro, Milano",1000,65
2943,https://www.immobiliare.it/67579093-Affitto-Trilocale-corso-Vercelli-Milano.html,"corso Vercelli, Vercelli - Wagner, Milano",1100,60
2944,https://www.immobiliare.it/67578757-Affitto-Bilocale-via-Ripamonti-Milano.html,"via Ripamonti, Vigentino - Fatima, Milano",1000,70
2945,https://www.immobiliare.it/67581445-Affitto-Monolocale-via-Francesco-De-Sanctis-Milano.html,"via Francesco De Sanctis, Cermenate - Abbiategrasso, Milano",550,25
2946,https://www.immobiliare.it/67582463-Affitto-Bilocale-via-Luigi-Zoja-21-Milano.html,"via Luigi Zoja 21, Quarto Cagnino, Milano",870,60
2947,https://www.immobiliare.it/67574291-Affitto-Trilocale-via-San-Maurilio-4-Milano.html,"via San Maurilio 4, Carrobbio, Milano",2292,97
2948,https://www.immobiliare.it/67205543-Affitto-Bilocale-via-Giuseppe-Ripamonti-22-Milano.html,"via Giuseppe Ripamonti 22, Quintosole - Chiaravalle, Milano",1000,32
2949,https://www.immobiliare.it/67585649-Affitto-Monolocale-via-Emilio-Broglio-6-Milano.html,"via Emilio Broglio 6, Bovisa, Milano",750,24
2950,https://www.immobiliare.it/67582367-Affitto-Monolocale-via-Madonnina-Milano.html,"via Madonnina, Brera, Milano",980,32
2951,https://www.immobiliare.it/67568315-Affitto-Appartamento-via-Alberto-da-Giussano-1-Milano.html,"via Alberto da Giussano 1, Vercelli - Wagner, Milano",4583,250
2952,https://www.immobiliare.it/67569403-Affitto-Trilocale-via-Cesare-Tallone-2-Milano.html,"via Cesare Tallone 2, Città Studi, Milano",1500,90
2953,https://www.immobiliare.it/67558565-Affitto-Bilocale-viale-Tibaldi-66-Milano.html,"viale Tibaldi 66, Pezzotti - Meda, Milano",1034,50
2954,https://www.immobiliare.it/67560167-Affitto-Trilocale-via-Scipioni-Piattoli-Milano.html,"via Scipioni Piattoli, Cimiano, Milano",1000,85
2955,https://www.immobiliare.it/67553457-Affitto-Trilocale-buono-stato-quinto-piano-Milano.html,"buono stato, quinto piano, Moscova, Milano",2500,110
2956,https://www.immobiliare.it/67546531-Affitto-Trilocale-via-paolo-rotta-10-Milano.html,"via paolo rotta, 10, Niguarda, Milano",1100,85
2957,https://www.immobiliare.it/67537645-Affitto-Trilocale-via-Ariberto-Milano.html,"via Ariberto, Corso Genova, Milano",1833,120
2958,https://www.immobiliare.it/67533545-Affitto-Trilocale-via-Ruggero-di-Lauria-12-Milano.html,"via Ruggero di Lauria 12, Sempione, Milano",1400,112
2959,https://www.immobiliare.it/67544301-Affitto-Quadrilocale-corso-Monforte-36-Milano.html,"corso Monforte 36, Palestro, Milano",3000,148
2960,https://www.immobiliare.it/67547765-Affitto-Trilocale-via-Gian-Galeazzo-12-Milano.html,"via Gian Galeazzo 12, Ticinese, Milano",2000,120
2961,https://www.immobiliare.it/67548751-Affitto-Trilocale-piazza-Leonardo-da-Vinci-3-Milano.html,"piazza Leonardo da Vinci 3, Città Studi, Milano",2166,148
2962,https://www.immobiliare.it/67542541-Affitto-Loft-Open-Space-Ripa-di-Porta-Ticinese-5-Milano.html,"/ Open Space Ripa di Porta Ticinese 5, Navigli - Darsena, Milano",1600,45
2963,https://www.immobiliare.it/67550797-Affitto-Bilocale-via-Alvise-Cadamosto-8-Milano.html,"via Alvise Cadamosto, 8, Città Studi, Milano",950,65
2964,https://www.immobiliare.it/67543531-Affitto-Trilocale-via-dell-Assunta-16-Milano.html,"via dell'Assunta 16, Vigentino - Fatima, Milano",880,96
2965,https://www.immobiliare.it/67552237-Affitto-Bilocale-viale-Puglie-17-Milano.html,"viale Puglie, 17, Martini - Insubria, Milano",550,45
2966,https://www.immobiliare.it/67543417-Affitto-Trilocale-corso-Indipendenza-Milano.html,"corso Indipendenza, Piave - Tricolore, Milano",3000,120
2967,https://www.immobiliare.it/67539183-Affitto-Appartamento-via-Ippodromo-Milano.html,"via Ippodromo, Gallaratese, Milano",3500,240
2968,https://www.immobiliare.it/67539245-Affitto-Bilocale-via-Sant-Uguzzone-Milano.html,"via Sant'Uguzzone, Villa San Giovanni, Milano",990,73
2969,https://www.immobiliare.it/67539269-Affitto-Bilocale-via-privata-Raffaello-Morghen-Milano.html,"via privata Raffaello Morghen, Bovisa, Milano",780,56
2970,https://www.immobiliare.it/67549365-Affitto-Bilocale-via-Coluccio-Salutati-Milano.html,"via Coluccio Salutati, Vercelli - Wagner, Milano",1000,55
2971,https://www.immobiliare.it/67542105-Affitto-Bilocale-via-cucchiari-Milano.html,"via cucchiari, Cenisio, Milano",950,75
2972,https://www.immobiliare.it/67539265-Affitto-Trilocale-via-Antonio-Fogazaro-Milano.html,"via Antonio Fogazaro, Montenero, Milano",1080,70
2973,https://www.immobiliare.it/67547151-Affitto-Bilocale-via-rovani-Milano.html,"via rovani, Vincenzo Monti, Milano",2895,97
2974,https://www.immobiliare.it/67544701-Affitto-Trilocale-via-LEGNONE-Milano.html,"via LEGNONE, Dergano, Milano",822,68
2975,https://www.immobiliare.it/67545239-Affitto-Trilocale-viale-Toscana-Milano.html,"viale Toscana, Ripamonti, Milano",1280,65
2976,https://www.immobiliare.it/67550861-Affitto-Trilocale-piazzale-Luigi-Cadorna-Milano.html,"piazzale Luigi Cadorna, Cadorna - Castello, Milano",3100,120
2977,https://www.immobiliare.it/67539337-Affitto-Bilocale-via-Melchiorre-Delfico-Milano.html,"via Melchiorre Delfico, Ghisolfa - Mac Mahon, Milano",900,63
2978,https://www.immobiliare.it/67539339-Affitto-Appartamento-via-Torino-Milano.html,"via Torino, Carrobbio, Milano",7750,380
2979,https://www.immobiliare.it/67539333-Affitto-Bilocale-via-Numa-Pompilio-Milano.html,"via Numa Pompilio, San Vittore, Milano",1400,70
2980,https://www.immobiliare.it/67539351-Affitto-Monolocale-via-Paul-Valery-Milano.html,"via Paul Valery, Famagosta, Milano",800,40
2981,https://www.immobiliare.it/67544799-Affitto-Monolocale-viale-PREMUDA-Milano.html,"viale PREMUDA, Piave - Tricolore, Milano",750,35
2982,https://www.immobiliare.it/67535793-Affitto-Monolocale-piano-rialzato-Milano.html,"piano rialzato, Porta Vittoria, Milano",600,25
